grp,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
C,1190.90688631764,1048.13988239937,294.29262656723,65.66694028733,72.6618879293338,-13.9635868044479,336.637910667433,285.444054890225,733.163081625667,896.676690949717,409.825272252519,303.91037423457,98.9716694531803,2357.16074034964,565.847087468357,673.834388592928,587.86545674173,599.18146373679,466.138707471853,337.190251434098,324.487920723704,56.1847495552652,930.979191619796,196.024327040721,241.648263635922,72.1478166150482,243.053066422088,-372.783242893702,877.41023567677,221.187944856008
C,677.78442894672,1067.23068819543,294.455759072197,80.508134716903,69.8420160988886,53.8821251807268,335.671825006834,269.951285780474,711.554700020761,870.565649656495,546.240805587942,199.937675311215,92.405725729676,-434.044064171856,580.716800446962,676.772750612614,209.633084356599,597.982907965898,467.799397033509,336.894686982396,-31.4301274010502,890.611182948458,981.191039376135,-42.958865822252,272.357532870727,102.9709481698,208.878474161569,492.615904930316,880.005355629801,228.437829448807
B,-631.04409129251,1346.00831809326,295.401557446523,78.2077226219051,64.0026961079446,47.2076676256255,346.665814834598,279.799198543886,728.674195452378,761.770124372134,336.350397159566,499.68656371973,88.772045412141,99.2171954019702,553.149149932295,677.68005439751,-353.292153934123,601.241147810689,464.986059805545,343.771126670089,1604.77321393581,1383.98235331488,970.65163530272,650.305909661633,426.082991058114,-9.14901971355707,105.472164952694,580.211296507775,877.653464474178,-52.8561541121842
A,76.6590282988435,790.508294779144,294.277006452349,70.5004590078269,64.8477021682101,21.869128939915,335.813025767899,269.577032725912,771.133472654673,726.80949355822,359.910619449459,213.11057032958,89.5311746593366,-985.001640740227,559.341258967173,677.85265063176,238.198707731798,604.945262815432,471.467510067957,325.220377247234,-1829.70183455816,-1.45623852977928,1016.71645475174,1009.80443047252,123.499786129329,12.9370970701853,483.215151039957,196.901299869011,871.928767865542,232.197767961192
B,1942.28462270929,694.025278691854,291.248869580283,74.934820579184,59.7893484192527,246.438863689136,343.3821005173,296.33706331721,775.451422068691,714.204909169628,71.7634021347419,411.195949351776,112.220955811935,1548.55149920067,550.98319104327,679.125628698401,223.006651785468,601.949762982121,464.61294428923,340.799256888555,2371.55852877322,-996.855156403606,914.298747754297,820.986296337732,449.178616158898,4.4392065112892,227.886275363407,157.233580686061,875.67729004472,263.038198326614
B,-512.683801435432,1002.55614074579,293.713880693357,81.8856976497914,69.461691001922,184.612033829483,337.065966112638,247.9859769371,714.328367198157,758.688258408513,278.433335350605,369.460935541319,81.5127968477608,243.51935411595,550.549479755915,677.256029209834,731.529101483673,596.053540554859,464.084214792041,337.684536446291,-1487.30540368765,1560.13454995211,995.001470753037,1399.05724956869,464.816612100874,41.0133315589385,222.537182996409,-100.975685240566,872.41232423616,182.113064858661
B,42.5950490334632,963.509085402621,295.523336089486,80.2675263717759,67.819227148749,12.9216281640329,348.270655876657,273.708988052229,605.748852752607,787.346696879073,301.16409915186,386.982648444826,83.401615645823,-80.1580527821526,557.901729854006,673.246778942569,334.957970751966,599.491414436216,465.55684094387,330.293338334212,651.459389630126,-352.886336240079,997.051441384031,-226.387651881536,327.758636638042,257.914604190249,196.555371148015,227.221437882259,875.426198702277,40.3674732259603
B,439.673466138556,1007.44815465182,292.569023041553,77.9304155532904,68.7677079951943,-73.6575043940238,344.987899975941,280.642849369689,719.776090484398,768.036789007958,333.031020995014,394.028978509156,105.099045962792,-691.66772571401,549.469420143055,679.994071591606,151.922050822963,601.032965481335,466.783892419487,341.441794702256,-277.272995638976,560.259142579113,924.6597265551,1479.44649920998,254.175698006348,-64.9386385559588,287.230633601285,444.541885822667,873.415000707556,38.6271425521665
C,-631.839378853804,1075.91494684285,292.950853399156,67.2780058556928,64.6765822655673,187.79486828055,329.617323663775,288.033716468932,689.688236182255,798.271279794178,960.649112400958,154.27377288866,108.712455320541,92.151314928454,560.403811650097,673.639117103538,-334.699970774771,593.25933226106,466.505678551082,330.941438710281,2099.11604770881,1347.74086808458,966.150235946562,-446.9700181024,284.738156117542,65.0171403390869,227.82874648425,312.136126838275,876.109742807358,123.417372441479
A,-392.952366491289,900.81473790627,294.287146627916,74.5555739729861,69.135149673976,-0.211044363196048,337.534697088352,286.300433458172,703.939153219323,841.36687576127,343.320912324833,394.395269711729,86.7104750472536,928.979182551307,552.437780738406,676.084502610987,13.3551663428141,599.813045799202,468.904853617316,330.452723657262,1007.9084997319,505.137978470226,915.912903590585,578.53119001712,253.646680050811,86.1226102911492,302.091991159353,291.585082700022,878.432656681556,74.1649326712458
B,-350.256553000915,914.083669332864,294.120557986352,79.4792766913095,67.2019039342296,136.787974447245,344.986008364815,287.519953612651,709.299904230795,731.216974635314,-191.862207952391,407.528438203557,95.6227791850824,-117.007893032578,562.202097987821,677.159993751189,454.411118863499,596.521699175503,465.682965933719,341.971473675595,-1137.6763029997,1297.48998323763,982.968127103516,770.115806720184,508.19937149301,83.6380848996741,150.976226811199,359.30140357337,875.013710437036,99.3226058078108
C,-197.211541343616,936.709308107015,291.010185347077,71.5916314897296,69.1492870068784,67.6964749430392,338.213968993536,280.144097350453,688.036803917861,818.954876793898,837.685840825739,384.553624368657,80.8989119053741,-150.532491105046,568.893540713553,675.889528544871,344.993069121628,597.453968484742,465.899133461565,339.089832179308,-674.354609665326,-391.719628299144,955.001412108847,232.325029349296,266.327603903708,-2.00841077474778,279.306137184524,338.155032872829,877.10733065044,174.336969976806
B,-313.419435079401,1431.68265809083,295.950897094588,82.6571355327707,64.8931697851717,92.1549671401515,334.781409664115,280.751558879568,815.054246486148,814.078485039336,304.933917498546,331.024794742259,97.2514106922081,1.39679956288003,554.184170644113,676.075249225361,199.625795968434,600.832578545779,464.12347187765,335.372068330493,-61.5196128834959,271.298647310145,996.780056387196,-305.4657068004,454.415442936459,56.1570957720589,64.4027169508214,223.298071157181,870.821384932026,181.724152432652
C,534.602105334691,686.435533963634,292.640807786653,78.8020296767419,70.5961417919125,72.3719649276593,331.971060323855,277.840002319079,627.815284481775,797.573120762439,626.493251401436,359.553876379689,87.8811065743404,116.955376126155,565.78480273776,676.541355621249,202.878986901749,599.916832919872,466.489902834381,340.827275723748,926.875020571183,2115.31279476226,925.78637195006,199.857050468136,217.083541574535,70.3844440695739,284.29118343194,55.6597080773725,877.557379116509,-0.702242642509461
B,194.142817903459,1124.97208047886,295.148983980995,79.6954828435218,67.6442563664724,127.048042110133,351.526608449137,268.687024114073,799.494759966879,877.438001678116,715.489920008853,544.830732316255,101.062534242568,663.527802119062,554.591269431158,674.886506303474,294.439337438004,597.551048589742,467.085374085511,331.549485186862,1614.37186930346,844.07639073339,914.988177064634,5.54829936489927,174.681345525922,143.067573358052,170.212056794348,83.1690571565648,870.265249078541,-135.583838744352
A,75.2362168216672,1040.57526347942,295.579107411294,71.7041135317435,65.8442836188278,82.427256671243,328.811240618032,284.289456035303,632.05027452358,739.002164343873,449.004795575651,252.224059514132,89.8646073107842,727.538481849042,564.375370236494,680.283561732224,-64.8668857644665,599.622626799243,467.276131840658,343.33446115895,1149.47243317279,2223.98705849297,976.392952903917,-227.174401095824,241.844212825901,187.075584529869,333.363334186295,-369.671079522368,878.513730371887,-100.185382315406
C,336.752294316435,954.873350468606,291.567025086026,67.9419892471469,73.8867102352281,-73.7846744317822,336.054716968063,276.634927979249,736.659933041204,843.71810078758,79.570374936761,260.112048073275,79.2607041762154,-527.250256852197,560.789535034851,676.065474961627,798.243619585024,599.800660809448,464.783521094868,327.707145541143,1303.8663468199,2273.61855680332,983.603449690281,0.952275326946165,256.744422524122,42.5226798104769,304.229339217295,45.4969020655908,878.332757653458,67.4651507725532
C,188.905287434144,1054.46803022107,294.005282783331,74.491006334295,72.8139301995816,-28.3286981825711,330.571516880786,288.527118824191,724.744375742915,905.338850365837,439.558881525172,236.051538165525,92.8760812427624,508.591532091963,558.648243992125,672.431183325811,312.821273195448,596.415886094659,466.073571553029,334.694228044829,111.490320611876,-388.888616497047,940.2900207754,-10.487554506731,210.313975727765,168.892688670853,274.151445476969,271.902596854633,882.878728529565,288.558522109308
C,-461.762124116499,970.009471972805,289.865182588291,64.1647717743642,69.501321531847,26.7209538684473,332.343540274856,282.369788560242,713.374720534462,816.02156284399,222.237867960846,321.957484081096,96.738451485647,373.285942378123,556.278035376197,675.521971614149,582.553909028785,600.748809540539,466.336036543689,339.109186687791,-816.384880155259,-385.042615969391,936.461213730949,766.49459100599,466.264581686543,-44.4071019594796,180.244308297183,263.774225635139,879.730458814684,33.2913915770456
B,386.992218674537,881.516237941027,292.882319749527,83.9821634024584,68.201630171004,209.401807891159,343.261628621365,281.455759029346,661.092765623658,749.777903155902,-90.8064582909421,406.548337243525,86.0258173281162,-556.630661370673,548.853503091872,673.238097110606,258.777444978382,601.085161139117,465.070070657497,340.389133584003,-247.201579687009,346.098766468456,974.310916009607,1417.14635738062,535.393220145856,208.247507074099,75.0880238800345,488.840907760137,871.02772468993,-151.672126504715
B,-354.706898213457,1051.61158600375,293.431883391834,68.6051582773375,70.4962468667914,18.1750545545603,341.388552081784,267.371956508299,717.714342319989,747.266511998957,-75.3085904004237,434.858445598769,100.979116972567,-744.931099630152,556.275738594991,685.540049651901,748.415179079917,600.761736459067,465.809126640883,337.269108047584,2428.83976327673,16.9349464203616,1066.09424851823,709.120892689957,309.155118176373,-9.66391271389868,152.839319869467,191.524014136689,872.816024498254,377.086705475187
C,236.571133137895,944.104662649846,296.796117843163,63.5387204535627,69.5817507957873,-112.099952012507,331.922345041552,291.06659461215,733.322582318534,855.629647839052,759.822037943017,347.79996472199,94.4315798111638,-1066.38519048255,562.619727625664,680.713275379173,208.433610361983,597.596322759532,468.506936891299,335.392450482345,267.479868227296,267.032638017012,1002.12607399797,-33.2212486037693,301.672564834211,66.260110673183,162.769048077953,18.0260202952013,878.208816813803,186.039788327444
C,-1139.20581776708,998.73157405935,293.076480593384,73.760594959988,71.0065817691174,-90.6042769276915,323.420273984868,279.516351941412,776.795949276772,812.621215729313,217.236651578536,297.879290331008,86.1886518699149,1804.90886107007,571.98331439623,675.257738219079,70.5619693816896,596.684382342735,469.836890758158,337.920990250614,901.773414727933,1203.12674845832,950.918945698199,585.804125607132,374.628524414941,-99.0777316675255,195.246959354472,486.037028812197,877.388921104182,188.438439039123
A,-603.927730376988,1106.87048312672,294.26385882821,70.140332976804,71.4569515668638,19.9304522512288,334.773569280677,284.681765985073,687.677073292203,819.852970958414,282.37849164856,179.521980856098,85.9020141291454,376.419617743283,559.310282852706,677.406147009437,149.948136882383,599.316249730326,469.795001716074,327.92381048286,397.206773199129,-220.979405523096,991.043239234239,-297.056677448649,324.982088150974,110.610084377062,272.691244556046,296.306949255597,874.42957257711,247.411958618164
C,295.74565474922,902.701573162595,292.503583493587,69.1709171717385,70.944693711964,-94.9544574443108,333.998951316064,266.977111929022,709.912850235619,860.775879762739,136.894206327336,287.293168893167,93.2310627231167,-1246.43711190563,568.08631149293,673.376302757286,686.172598974586,597.723332294525,467.541669496733,349.412515029447,-78.0179376873045,765.56103206289,965.584591111941,318.310995547257,135.578618224263,92.9165104075853,193.017107052712,33.736323361365,882.276467237825,275.086933349381
C,1918.72382204569,864.156823129793,293.364744668868,67.7717175029716,70.8633011469194,41.5077889001924,341.492716269362,271.602708438,752.106353648982,944.316488441962,126.12817963573,257.813254412743,82.9681713307863,-1351.46609424384,560.218764850354,674.843943832057,693.658421582054,596.092739836565,465.367824119713,344.44325450805,1865.98586087804,3160.2057829801,998.112495976541,880.647132104572,94.8233159262353,165.046586686812,117.670020253024,-270.756179150264,879.192725930283,78.3854561002383
